Asset,Term,Beta,T_Stat_OLS,T_Stat_HAC,R2,N_Obs
EM_Broad,Inflation_Factor,-0.25111510510315593,-1.4093016821898943,-1.518245244930894,0.7287664343740207,164
EM_Broad,Rates_Yields_Factor,0.0014761845464538181,0.007975682776804365,0.006809598072023801,0.7287664343740207,164
EM_Broad,US_Monetary_Policy_Factor,0.14995288037365895,0.5136666727278836,0.5062544375129894,0.7287664343740207,164
EM_Broad,Global_Monetary_Policy_Factor,0.5508666341408698,1.0467145319077436,1.0715153788424066,0.7287664343740207,164
EM_Broad,Currency_Factor,-1.7281638792853644,-10.798368406685473,-10.194234873947035,0.7287664343740207,164
EM_Broad,Credit_Risk_Factor,-0.2472247234024626,-0.6331439621272152,-0.8884833909425202,0.7287664343740207,164
EM_Broad,Commodities_Factor,0.43739900852630265,1.7321864058942107,1.4354354780887804,0.7287664343740207,164
EM_Value,Alpha,0.3077873736008976,1.616974088863013,1.8486259700371293,0.7857748376437861,227
EM_Value,Mkt-RF,0.43704372433470584,7.718465152056664,7.493186407004421,0.7857748376437861,227
EM_Value,SMB,0.008274377590941698,0.10452634835708115,0.10043045873920213,0.7857748376437861,227
EM_Value,HML,0.1532483770323247,2.007287834276287,2.1749239986616757,0.7857748376437861,227
EM_Value,RMW,0.0732839958308535,0.7867391286924201,0.7337154783364596,0.7857748376437861,227
EM_Value,CMA,0.05898373946595666,0.5098779749621862,0.5658768641026453,0.7857748376437861,227
EM_Value,US_Growth_Factor,-0.14370384106581327,-0.9763117429333966,-1.005818853431197,0.7857748376437861,227
EM_Value,Global_Growth_Factor,-0.08520080184347795,-0.48089212298088446,-0.556379237517185,0.7857748376437861,227
EM_Value,Inflation_Factor,-0.3087027614405348,-2.0463500803857624,-2.68982452500162,0.7857748376437861,227
EM_Value,Rates_Yields_Factor,-0.03308545066904221,-0.25056339077958895,-0.24938136567751565,0.7857748376437861,227
EM_Value,US_Monetary_Policy_Factor,-0.31621395012217157,-1.6127146039912101,-1.8537766336859436,0.7857748376437861,227
EM_Value,Global_Monetary_Policy_Factor,0.051530768330148045,0.25210717927181664,0.27463827788574663,0.7857748376437861,227
EM_Value,Currency_Factor,-1.6281775328669432,-12.602970802068283,-13.879657705372985,0.7857748376437861,227
EM_Value,Credit_Risk_Factor,0.19479474400373742,1.0390801726184704,0.9221428510399975,0.7857748376437861,227
EM_Value,Commodities_Factor,0.7704037449748868,3.9547516708456842,4.098399891421224,0.7857748376437861,227
EM_Small,Alpha,0.2566603132610627,0.839261658908682,0.9134895109771886,0.7513050807349855,178
EM_Small,Mkt-RF,0.486344226949933,7.3980527359875925,9.451883833568,0.7513050807349855,178
EM_Small,SMB,0.04458552483150667,0.5008532901262437,0.6193335629400877,0.7513050807349855,178
EM_Small,HML,0.003783290070043985,0.04158320167792816,0.03921174373592348,0.7513050807349855,178
EM_Small,RMW,0.003959797199207309,0.03879521105125344,0.04684570618341466,0.7513050807349855,178
